game_key,app_id,game_title,date,price,regular_price,sales_percentage,shop_id,shop_name,currency
439260,439260,"""BUTTS: The VR Experience""",2019-05-01,0.0,0.0,0.0,61,Steam,USD
439260,439260,"""BUTTS: The VR Experience""",2018-09-20,0.99,0.99,0.0,51,Oculus Store,USD
439260,439260,"""BUTTS: The VR Experience""",2017-07-05,0.99,0.99,0.0,61,Steam,USD
439260,439260,"""BUTTS: The VR Experience""",2017-06-22,0.49,0.99,51.0,61,Steam,USD
439260,439260,"""BUTTS: The VR Experience""",2016-08-02,0.99,0.99,0.0,61,Steam,USD
439260,439260,"""BUTTS: The VR Experience""",2016-07-28,0.49,0.99,51.0,61,Steam,USD
439260,439260,"""BUTTS: The VR Experience""",2016-02-06,0.99,0.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2024-04-01,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2024-03-25,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2024-01-29,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2024-01-22,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2024-01-04,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-12-21,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-11-28,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-11-21,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-10-23,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-10-16,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-09-04,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-08-28,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-07-24,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-07-17,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-07-13,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-06-29,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-06-12,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-06-05,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-05-01,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-04-24,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-03-23,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-03-16,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-03-06,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-02-27,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-01-23,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-01-16,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2023-01-05,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-12-22,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-12-12,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-12-05,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-11-29,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-11-22,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-11-07,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-10-31,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-10-03,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-09-26,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-08-29,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-08-22,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-07-25,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-07-18,0.74,2.99,75.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-07-07,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-06-23,0.59,2.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-05-04,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-03-07,0.89,2.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-01-27,1.01,2.99,66.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-01-24,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-01-17,1.04,2.99,65.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2022-01-05,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-12-22,1.04,2.99,65.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-12-01,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-11-29,1.04,2.99,65.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-11-01,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-10-25,1.04,2.99,65.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-09-06,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-08-30,1.19,2.99,60.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-07-08,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-06-24,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-02-15,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-02-11,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-02-08,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-02-01,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2021-01-05,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-12-22,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-12-01,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-11-25,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-11-02,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-10-29,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-09-28,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-09-21,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-08-10,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-08-03,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-07-09,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-06-25,1.49,2.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-04-24,2.99,2.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-04-20,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-04-13,0.99,3.99,75.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-02-24,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-02-17,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-01-27,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-01-23,0.79,3.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2020-01-02,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-12-19,0.79,3.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-12-03,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-11-26,0.79,3.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-11-06,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-11-06,0.79,3.99,80.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-11-01,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-10-28,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-09-23,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-09-16,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-08-05,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-07-29,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-07-09,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-06-25,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-04-08,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-04-01,1.59,3.99,60.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-03-01,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-02-11,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-02-04,1.99,4.99,60.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2019-01-03,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-12-20,1.99,4.99,60.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-11-27,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-11-21,1.99,4.99,60.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-11-01,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-10-29,2.49,4.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-07-05,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-06-21,2.49,4.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-02-19,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-02-15,2.49,4.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2018-01-04,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-12-21,1.69,4.99,66.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-11-28,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-11-22,1.69,4.99,66.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-09-18,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-09-11,2.49,4.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-07-05,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-06-22,2.49,4.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-04-10,4.99,4.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-03-27,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-03-20,2.75,3.99,31.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2017-01-02,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-12-22,1.39,3.99,65.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-11-29,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-11-23,1.39,3.99,65.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-09-23,3.99,3.99,0.0,43,IndieGameStand,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-07-04,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-06-23,1.59,3.99,60.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-03-14,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-03-07,1.99,3.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2016-01-04,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-12-22,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-12-01,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-11-25,1.19,3.99,70.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-10-05,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-09-28,1.99,3.99,50.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-08-19,3.99,3.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-08-16,1.19,3.99,70.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-07-27,3.99,3.99,0.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-07-21,3.39,3.99,15.0,61,Steam,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-06-22,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-06-20,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-06-15,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-06-13,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-06-08,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-06-05,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-05-25,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-05-22,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-05-18,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-05-15,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-05-11,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-05-08,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-04-13,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-04-10,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-03-30,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-03-27,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-03-16,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-03-07,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-02-23,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-02-20,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-02-16,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-02-13,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-02-02,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-01-30,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-01-26,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-01-23,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2015-01-05,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-12-29,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-12-22,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-12-19,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-12-15,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-12-12,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-12-01,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-28,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-24,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-22,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-17,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-14,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-10,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-07,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-11-03,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-31,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-20,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-17,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-13,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-10,1.35,2.99,55.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-06,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-10-03,1.35,2.99,55.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-22,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-19,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-15,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-12,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-08,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-05,1.19,2.99,60.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-09-01,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-29,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-25,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-22,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-18,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-15,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-04,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-08-01,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-28,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-25,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-21,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-18,1.05,2.99,65.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-14,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-11,1.19,2.99,60.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-07,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-04,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-07-03,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-30,6.99,6.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-27,1.05,6.99,85.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-23,6.99,6.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-20,1.39,6.99,80.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-16,6.99,6.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-13,1.39,6.99,80.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-09,6.99,6.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-06,1.05,6.99,85.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-06-01,6.99,6.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-30,1.05,6.99,85.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-25,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-23,1.25,4.99,75.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-19,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-16,1.25,4.99,75.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-12,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-09,1.69,4.99,66.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-05,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-05-02,1.69,4.99,66.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-28,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-25,1.69,4.99,66.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-21,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-19,1.99,4.99,60.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-14,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-12,2.49,4.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-07,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-04-04,1.99,4.99,60.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-31,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-28,1.99,4.99,60.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-24,2.99,2.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-21,1.49,2.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-17,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-14,2.25,4.99,55.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-10,4.99,4.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-03,1.25,4.99,75.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-03-02,3.99,3.99,0.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-02-27,1.99,3.99,50.0,9,Desura,USD
388390,388390,"""Glow Ball"" - The billiard puzzle game",2014-02-23,2.99,2.99,0.0,9,Desura,USD
